sort_order,wmo,name,history_product,time_zone_name,TDZ,aifstime_utc,aifstime_local,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_msl,press_qnh,press_tend,rain_hour,rain_ten,rain_trace,rain_trace_time,rain_trace_time_utc,local_9am_date_time,local_9am_date_time_utc,duration_from_local_9am_date,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_dir_deg,wind_spd_kmh,wind_spd_kt,wind_src
87,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717235000,20230718095000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,9,5,13.5,13.5,-9999,-9999,-9999,-,0,0,0,20230718095000,20230717235000,20230718090000,20230717230000,50,100,-,-,-9999,-9999,-,-,E,90,4,2,metar_10
88,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717234000,20230718094000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,6,3,13.5,13.5,-9999,-9999,-9999,-,0,0,0,20230718094000,20230717234000,20230718090000,20230717230000,40,100,-,-,-9999,-9999,-,-,E,80,4,2,metar_10
89,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717233000,20230718093000,-27.9396,153.1914,13.5,-,-9999,-9999,-9999,-,0.1,9,5,13.6,13.4,-9999,-9999,-9999,-,0,0,0,20230718093000,20230717233000,20230718090000,20230717230000,30,99,-,-,-9999,-9999,-,-,E,90,6,3,metar_10
90,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717232000,20230718092000,-27.9396,153.1914,13.9,-,-9999,-9999,-9999,-,0.1,6,3,13.6,13.4,-9999,-9999,-9999,-,0,0,0,20230718092000,20230717232000,20230718090000,20230717230000,20,99,-,-,-9999,-9999,-,-,E,100,4,2,metar_10
91,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717231000,20230718091000,-27.9396,153.1914,14.4,-,-9999,-9999,-9999,-,0.2,4,2,13.7,13.3,-9999,-9999,-9999,-,0,0,0,20230718091000,20230717231000,20230718090000,20230717230000,10,97,-,-,-9999,-9999,-,-,E,90,2,1,metar_10
92,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717230000,20230718090000,-27.9396,153.1914,14.1,-,-9999,-9999,-9999,-,0.3,6,3,13.8,13.3,-9999,-9999,-9999,-,0,0,3.6,20230718090000,20230717230000,20230717090000,20230716230000,1440,97,-,-,-9999,-9999,-,-,E,100,4,2,metar_10
93,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717225000,20230718085000,-27.9396,153.1914,14,-,-9999,-9999,-9999,-,0.3,6,3,13.8,13.2,-9999,-9999,-9999,-,0.2,0,3.6,20230718085000,20230717225000,20230717090000,20230716230000,1430,96,-,-,-9999,-9999,-,-,E,100,4,2,metar_10
94,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717224000,20230718084000,-27.9396,153.1914,14.4,-,-9999,-9999,-9999,-,0.3,6,3,13.8,13.2,-9999,-9999,-9999,-,0.2,0,3.6,20230718084000,20230717224000,20230717090000,20230716230000,1420,96,-,-,-9999,-9999,-,-,E,90,2,1,metar_10
95,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717223000,20230718083000,-27.9396,153.1914,14.8,-,-9999,-9999,-9999,-,0.4,4,2,13.8,13.1,-9999,-9999,-9999,-,0.2,0,3.6,20230718083000,20230717223000,20230717090000,20230716230000,1410,96,-,-,-9999,-9999,-,-,CALM,100,0,0,metar_10
96,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717222000,20230718082000,-27.9396,153.1914,14.4,-,-9999,-9999,-9999,-,0.5,4,2,13.8,13,-9999,-9999,-9999,-,0.2,0,3.6,20230718082000,20230717222000,20230717090000,20230716230000,1400,95,-,-,-9999,-9999,-,-,E,100,2,1,metar_10
97,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717221000,20230718081000,-27.9396,153.1914,14.2,-,-9999,-9999,-9999,-,0.3,6,3,13.6,13,-9999,-9999,-9999,-,0.2,0,3.6,20230718081000,20230717221000,20230717090000,20230716230000,1390,96,-,-,-9999,-9999,-,-,ESE,110,2,1,metar_10
98,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717220000,20230718080000,-27.9396,153.1914,14.5,-,-9999,-9999,-9999,-,0.3,2,1,13.6,13,-9999,-9999,-9999,-,0.2,0.2,3.6,20230718080000,20230717220000,20230717090000,20230716230000,1380,96,-,-,-9999,-9999,-,-,CALM,100,0,0,metar_10
99,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717215000,20230718075000,-27.9396,153.1914,14.4,-,-9999,-9999,-9999,-,0.3,0,0,13.5,13,-9999,-9999,-9999,-,0,0,3.4,20230718075000,20230717215000,20230717090000,20230716230000,1370,97,-,-,-9999,-9999,-,-,CALM,110,0,0,metar_10
100,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717214000,20230718074000,-27.9396,153.1914,14,-,-9999,-9999,-9999,-,0.2,6,3,13.4,13,-9999,-9999,-9999,-,0,0,3.4,20230718074000,20230717214000,20230717090000,20230716230000,1360,97,-,-,-9999,-9999,-,-,ESE,110,2,1,metar_10
101,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717213000,20230718073000,-27.9396,153.1914,13.9,-,-9999,-9999,-9999,-,0.2,6,3,13.3,13,-9999,-9999,-9999,-,0,0,3.4,20230718073000,20230717213000,20230717090000,20230716230000,1350,98,-,-,-9999,-9999,-,-,SE,140,2,1,metar_10
102,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717212000,20230718072000,-27.9396,153.1914,13.7,-,-9999,-9999,-9999,-,0.2,6,3,13.2,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718072000,20230717212000,20230717090000,20230716230000,1340,98,-,-,-9999,-9999,-,-,SE,130,2,1,metar_10
103,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717211000,20230718071000,-27.9396,153.1914,13.6,-,-9999,-9999,-9999,-,0.1,2,1,13.1,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718071000,20230717211000,20230717090000,20230716230000,1330,99,-,-,-9999,-9999,-,-,SE,130,2,1,metar_10
104,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717210000,20230718070000,-27.9396,153.1914,13.9,-,-9999,-9999,-9999,-,0.1,0,0,13,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718070000,20230717210000,20230717090000,20230716230000,1320,99,-,-,-9999,-9999,-,-,CALM,130,0,0,metar_10
105,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717205000,20230718065000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,0,0,12.9,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718065000,20230717205000,20230717090000,20230716230000,1310,100,-,-,-9999,-9999,-,-,CALM,120,0,0,metar_10
106,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717204000,20230718064000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,0,0,12.9,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718064000,20230717204000,20230717090000,20230716230000,1300,100,-,-,-9999,-9999,-,-,CALM,130,0,0,metar_10
107,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717203000,20230718063000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,2,1,12.9,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718063000,20230717203000,20230717090000,20230716230000,1290,100,-,-,-9999,-9999,-,-,CALM,140,0,0,metar_10
108,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717202000,20230718062000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,2,1,12.9,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718062000,20230717202000,20230717090000,20230716230000,1280,100,-,-,-9999,-9999,-,-,CALM,130,0,0,metar_10
109,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717201000,20230718061000,-27.9396,153.1914,13.7,-,-9999,-9999,-9999,-,0,0,0,12.8,12.8,-9999,-9999,-9999,-,0,0,3.4,20230718061000,20230717201000,20230717090000,20230716230000,1270,100,-,-,-9999,-9999,-,-,CALM,150,0,0,metar_10
110,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717200000,20230718060000,-27.9396,153.1914,13.8,-,-9999,-9999,-9999,-,0,4,2,12.9,12.9,-9999,-9999,-9999,-,0,0,3.4,20230718060000,20230717200000,20230717090000,20230716230000,1260,100,-,-,-9999,-9999,-,-,CALM,150,0,0,metar_10
111,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717195000,20230718055000,-27.9396,153.1914,13.7,-,-9999,-9999,-9999,-,0,0,0,12.8,12.8,-9999,-9999,-9999,-,0.2,0,3.4,20230718055000,20230717195000,20230717090000,20230716230000,1250,100,-,-,-9999,-9999,-,-,CALM,140,0,0,metar_10
112,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717194000,20230718054000,-27.9396,153.1914,13.5,-,-9999,-9999,-9999,-,0,0,0,12.7,12.7,-9999,-9999,-9999,-,0.2,0,3.4,20230718054000,20230717194000,20230717090000,20230716230000,1240,100,-,-,-9999,-9999,-,-,CALM,140,0,0,metar_10
113,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717193000,20230718053000,-27.9396,153.1914,13.4,-,-9999,-9999,-9999,-,0,0,0,12.6,12.6,-9999,-9999,-9999,-,0.2,0,3.4,20230718053000,20230717193000,20230717090000,20230716230000,1230,100,-,-,-9999,-9999,-,-,CALM,140,0,0,metar_10
114,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230717192000,20230718052000,-27.9396,153.1914,13.3,-,-9999,-9999,-9999,-,0,0,0,12.5,12.5,-9999,-9999,-9999,-,0.2,0,3.4,20230718052000,20230717192000,20230717090000,20230716230000,1220,100,-,-,-9999,-9999,-,-,CALM,130,0,0,metar_10
0,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719142000,20230720002000,-27.9396,153.1914,8.3,-,-9999,-9999,-9999,-,2.3,13,7,11.2,6.4,-9999,-9999,-9999,-,0,0,0.2,20230720002000,20230719142000,20230719090000,20230718230000,920,72,-,-,-9999,-9999,-,-,ESE,120,11,6,metar_10
1,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719141000,20230720001000,-27.9396,153.1914,8.4,-,-9999,-9999,-9999,-,2.4,17,9,11.3,6.3,-9999,-9999,-9999,-,0,0,0.2,20230720001000,20230719141000,20230719090000,20230718230000,910,71,-,-,-9999,-9999,-,-,ESE,110,11,6,metar_10
2,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719140000,20230720000000,-27.9396,153.1914,8.1,-,-9999,-9999,-9999,-,2.5,19,10,11.4,6.3,-9999,-9999,-9999,-,0,0,0.2,20230720000000,20230719140000,20230719090000,20230718230000,900,71,-,-,-9999,-9999,-,-,SE,130,13,7,metar_10
3,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719135000,20230719235000,-27.9396,153.1914,8.5,-,-9999,-9999,-9999,-,2.5,17,9,11.4,6.3,-9999,-9999,-9999,-,0,0,0.2,20230719235000,20230719135000,20230719090000,20230718230000,890,71,-,-,-9999,-9999,-,-,SE,130,11,6,metar_10
4,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719134000,20230719234000,-27.9396,153.1914,8.1,-,-9999,-9999,-9999,-,2.5,15,8,11.4,6.3,-9999,-9999,-9999,-,0,0,0.2,20230719234000,20230719134000,20230719090000,20230718230000,880,71,-,-,-9999,-9999,-,-,SE,130,13,7,metar_10
5,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719133000,20230719233000,-27.9396,153.1914,7.8,-,-9999,-9999,-9999,-,2.5,17,9,11.5,6.4,-9999,-9999,-9999,-,0,0,0.2,20230719233000,20230719133000,20230719090000,20230718230000,870,71,-,-,-9999,-9999,-,-,SE,140,15,8,metar_10
6,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719132000,20230719232000,-27.9396,153.1914,8.2,-,-9999,-9999,-9999,-,2.5,15,8,11.5,6.4,-9999,-9999,-9999,-,0,0,0.2,20230719232000,20230719132000,20230719090000,20230718230000,860,71,-,-,-9999,-9999,-,-,SE,130,13,7,metar_10
7,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719131000,20230719231000,-27.9396,153.1914,8.3,-,-9999,-9999,-9999,-,2.5,19,10,11.6,6.5,-9999,-9999,-9999,-,0,0,0.2,20230719231000,20230719131000,20230719090000,20230718230000,850,71,-,-,-9999,-9999,-,-,SE,130,13,7,metar_10
8,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719130000,20230719230000,-27.9396,153.1914,8.3,-,-9999,-9999,-9999,-,2.5,17,9,11.6,6.5,-9999,-9999,-9999,-,0,0,0.2,20230719230000,20230719130000,20230719090000,20230718230000,840,71,-,-,-9999,-9999,-,-,SE,140,13,7,metar_10
9,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719125000,20230719225000,-27.9396,153.1914,8,-,-9999,-9999,-9999,-,2.5,19,10,11.7,6.5,-9999,-9999,-9999,-,0,0,0.2,20230719225000,20230719125000,20230719090000,20230718230000,830,70,-,-,-9999,-9999,-,-,SE,140,15,8,metar_10
10,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719124000,20230719224000,-27.9396,153.1914,7.6,-,-9999,-9999,-9999,-,2.6,20,11,11.7,6.3,-9999,-9999,-9999,-,0,0,0.2,20230719224000,20230719124000,20230719090000,20230718230000,820,69,-,-,-9999,-9999,-,-,SE,130,17,9,metar_10
11,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719123000,20230719223000,-27.9396,153.1914,8,-,-9999,-9999,-9999,-,2.6,20,11,11.7,6.3,-9999,-9999,-9999,-,0,0,0.2,20230719223000,20230719123000,20230719090000,20230718230000,810,69,-,-,-9999,-9999,-,-,SE,130,15,8,metar_10
12,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719122000,20230719222000,-27.9396,153.1914,7.7,-,-9999,-9999,-9999,-,2.7,19,10,11.8,6.2,-9999,-9999,-9999,-,0,0,0.2,20230719222000,20230719122000,20230719090000,20230718230000,800,68,-,-,-9999,-9999,-,-,SE,130,17,9,metar_10
13,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719121000,20230719221000,-27.9396,153.1914,7.7,-,-9999,-9999,-9999,-,2.8,20,11,11.8,6.1,-9999,-9999,-9999,-,0,0,0.2,20230719221000,20230719121000,20230719090000,20230718230000,790,68,-,-,-9999,-9999,-,-,SE,130,17,9,metar_10
14,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719120000,20230719220000,-27.9396,153.1914,8,-,-9999,-9999,-9999,-,2.8,19,10,11.8,6,-9999,-9999,-9999,-,0,0,0.2,20230719220000,20230719120000,20230719090000,20230718230000,780,67,-,-,-9999,-9999,-,-,SE,130,15,8,metar_10
15,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719115000,20230719215000,-27.9396,153.1914,8,-,-9999,-9999,-9999,-,2.8,19,10,11.8,6,-9999,-9999,-9999,-,0,0,0.2,20230719215000,20230719115000,20230719090000,20230718230000,770,67,-,-,-9999,-9999,-,-,SE,130,15,8,metar_10
16,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719114000,20230719214000,-27.9396,153.1914,8.8,-,-9999,-9999,-9999,-,2.8,13,7,11.8,5.9,-9999,-9999,-9999,-,0,0,0.2,20230719214000,20230719114000,20230719090000,20230718230000,760,67,-,-,-9999,-9999,-,-,SE,130,11,6,metar_10
17,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719113000,20230719213000,-27.9396,153.1914,8.4,-,-9999,-9999,-9999,-,2.9,15,8,11.8,5.8,-9999,-9999,-9999,-,0,0,0.2,20230719213000,20230719113000,20230719090000,20230718230000,750,66,-,-,-9999,-9999,-,-,ESE,120,13,7,metar_10
18,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719112000,20230719212000,-27.9396,153.1914,8.7,-,-9999,-9999,-9999,-,2.9,17,9,11.8,5.7,-9999,-9999,-9999,-,0,0,0.2,20230719212000,20230719112000,20230719090000,20230718230000,740,66,-,-,-9999,-9999,-,-,ESE,120,11,6,metar_10
19,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719111000,20230719211000,-27.9396,153.1914,8.3,-,-9999,-9999,-9999,-,2.8,15,8,11.7,5.8,-9999,-9999,-9999,-,0,0,0.2,20230719211000,20230719111000,20230719090000,20230718230000,730,67,-,-,-9999,-9999,-,-,ESE,120,13,7,metar_10
20,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719110000,20230719210000,-27.9396,153.1914,8.1,-,-9999,-9999,-9999,-,2.7,15,8,11.5,5.9,-9999,-9999,-9999,-,0,0,0.2,20230719210000,20230719110000,20230719090000,20230718230000,720,68,-,-,-9999,-9999,-,-,SE,130,13,7,metar_10
21,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719105000,20230719205000,-27.9396,153.1914,8.9,-,-9999,-9999,-9999,-,2.4,11,6,11.1,6.1,-9999,-9999,-9999,-,0,0,0.2,20230719205000,20230719105000,20230719090000,20230718230000,710,71,-,-,-9999,-9999,-,-,ESE,120,7,4,metar_10
22,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719104000,20230719204000,-27.9396,153.1914,9.1,-,-9999,-9999,-9999,-,2.5,9,5,11.3,6.2,-9999,-9999,-9999,-,0,0,0.2,20230719204000,20230719104000,20230719090000,20230718230000,700,71,-,-,-9999,-9999,-,-,ESE,110,7,4,metar_10
23,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719103000,20230719203000,-27.9396,153.1914,8.9,-,-9999,-9999,-9999,-,2.6,13,7,11.5,6.1,-9999,-9999,-9999,-,0,0,0.2,20230719203000,20230719103000,20230719090000,20230718230000,690,69,-,-,-9999,-9999,-,-,E,100,9,5,metar_10
24,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719102000,20230719202000,-27.9396,153.1914,8.1,-,-9999,-9999,-9999,-,2.6,19,10,11.5,6.1,-9999,-9999,-9999,-,0,0,0.2,20230719202000,20230719102000,20230719090000,20230718230000,680,69,-,-,-9999,-9999,-,-,ESE,110,13,7,metar_10
25,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719101000,20230719201000,-27.9396,153.1914,7.8,-,-9999,-9999,-9999,-,2.4,19,10,11.5,6.5,-9999,-9999,-9999,-,0,0,0.2,20230719201000,20230719101000,20230719090000,20230718230000,670,71,-,-,-9999,-9999,-,-,ESE,110,15,8,metar_10
26,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719100000,20230719200000,-27.9396,153.1914,8.2,-,-9999,-9999,-9999,-,2.2,15,8,11.4,6.9,-9999,-9999,-9999,-,0,0,0.2,20230719200000,20230719100000,20230719090000,20230718230000,660,74,-,-,-9999,-9999,-,-,ESE,110,13,7,metar_10
27,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719095000,20230719195000,-27.9396,153.1914,8.2,-,-9999,-9999,-9999,-,2.2,17,9,11.4,6.9,-9999,-9999,-9999,-,0,0,0.2,20230719195000,20230719095000,20230719090000,20230718230000,650,74,-,-,-9999,-9999,-,-,ESE,110,13,7,metar_10
28,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719094000,20230719194000,-27.9396,153.1914,8.9,-,-9999,-9999,-9999,-,2,15,8,11.6,7.5,-9999,-9999,-9999,-,0,0,0.2,20230719194000,20230719094000,20230719090000,20230718230000,640,76,-,-,-9999,-9999,-,-,ESE,110,11,6,metar_10
29,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719093000,20230719193000,-27.9396,153.1914,9.2,-,-9999,-9999,-9999,-,1.8,17,9,11.7,8.1,-9999,-9999,-9999,-,0,0,0.2,20230719193000,20230719093000,20230719090000,20230718230000,630,78,-,-,-9999,-9999,-,-,ESE,110,11,6,metar_10
30,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719092000,20230719192000,-27.9396,153.1914,9.7,-,-9999,-9999,-9999,-,1.8,13,7,11.8,8.2,-9999,-9999,-9999,-,0,0,0.2,20230719192000,20230719092000,20230719090000,20230718230000,620,78,-,-,-9999,-9999,-,-,E,100,9,5,metar_10
31,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719091000,20230719191000,-27.9396,153.1914,9.8,-,-9999,-9999,-9999,-,1.8,13,7,11.9,8.4,-9999,-9999,-9999,-,0,0,0.2,20230719191000,20230719091000,20230719090000,20230718230000,610,79,-,-,-9999,-9999,-,-,ESE,110,9,5,metar_10
32,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719090000,20230719190000,-27.9396,153.1914,9.9,-,-9999,-9999,-9999,-,1.7,13,7,11.9,8.5,-9999,-9999,-9999,-,0,0,0.2,20230719190000,20230719090000,20230719090000,20230718230000,600,80,-,-,-9999,-9999,-,-,ESE,110,9,5,metar_10
33,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719085000,20230719185000,-27.9396,153.1914,10,-,-9999,-9999,-9999,-,1.7,13,7,12,8.6,-9999,-9999,-9999,-,0,0,0.2,20230719185000,20230719085000,20230719090000,20230718230000,590,80,-,-,-9999,-9999,-,-,ESE,110,9,5,metar_10
34,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719084000,20230719184000,-27.9396,153.1914,10.1,-,-9999,-9999,-9999,-,1.8,13,7,12.1,8.6,-9999,-9999,-9999,-,0,0,0.2,20230719184000,20230719084000,20230719090000,20230718230000,580,79,-,-,-9999,-9999,-,-,ESE,110,9,5,metar_10
35,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719083000,20230719183000,-27.9396,153.1914,9.8,-,-9999,-9999,-9999,-,2,15,8,12.3,8.4,-9999,-9999,-9999,-,0,0,0.2,20230719183000,20230719083000,20230719090000,20230718230000,570,77,-,-,-9999,-9999,-,-,E,100,11,6,metar_10
36,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719082000,20230719182000,-27.9396,153.1914,10,-,-9999,-9999,-9999,-,2.1,17,9,12.5,8.3,-9999,-9999,-9999,-,0,0,0.2,20230719182000,20230719082000,20230719090000,20230718230000,560,75,-,-,-9999,-9999,-,-,-,-9999,11,6,metar_10
37,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719081000,20230719181000,-27.9396,153.1914,10.2,-,-9999,-9999,-9999,-,2.3,15,8,12.7,8.1,-9999,-9999,-9999,-,0,0,0.2,20230719181000,20230719081000,20230719090000,20230718230000,550,73,-,-,-9999,-9999,-,-,E,100,11,6,metar_10
38,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719080000,20230719180000,-27.9396,153.1914,10.5,-,-9999,-9999,-9999,-,2.5,15,8,13,8,-9999,-9999,-9999,-,0,0,0.2,20230719180000,20230719080000,20230719090000,20230718230000,540,71,-,-,-9999,-9999,-,-,E,90,11,6,metar_10
39,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719075000,20230719175000,-27.9396,153.1914,10.2,-,-9999,-9999,-9999,-,2.7,15,8,13.2,7.8,-9999,-9999,-9999,-,0,0,0.2,20230719175000,20230719075000,20230719090000,20230718230000,530,70,-,-,-9999,-9999,-,-,E,100,13,7,metar_10
40,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719074000,20230719174000,-27.9396,153.1914,10.7,-,-9999,-9999,-9999,-,2.8,15,8,13.3,7.7,-9999,-9999,-9999,-,0,0,0.2,20230719174000,20230719074000,20230719090000,20230718230000,520,69,-,-,-9999,-9999,-,-,E,100,11,6,metar_10
41,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719073000,20230719173000,-27.9396,153.1914,11.7,-,-9999,-9999,-9999,-,2.9,11,6,13.5,7.8,-9999,-9999,-9999,-,0,0,0.2,20230719173000,20230719073000,20230719090000,20230718230000,510,68,-,-,-9999,-9999,-,-,E,100,7,4,metar_10
42,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719072000,20230719172000,-27.9396,153.1914,12.2,-,-9999,-9999,-9999,-,3,9,5,13.8,7.9,-9999,-9999,-9999,-,0,0,0.2,20230719172000,20230719072000,20230719090000,20230718230000,500,67,-,-,-9999,-9999,-,-,ESE,110,6,3,metar_10
43,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719071000,20230719171000,-27.9396,153.1914,12.3,-,-9999,-9999,-9999,-,3.2,11,6,14.1,7.9,-9999,-9999,-9999,-,0,0,0.2,20230719171000,20230719071000,20230719090000,20230718230000,490,66,-,-,-9999,-9999,-,-,ESE,110,7,4,metar_10
44,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719070000,20230719170000,-27.9396,153.1914,12.3,-,-9999,-9999,-9999,-,3.4,11,6,14.5,7.9,-9999,-9999,-9999,-,0,0,0.2,20230719170000,20230719070000,20230719090000,20230718230000,480,64,-,-,-9999,-9999,-,-,-,-9999,9,5,metar_10
45,99123,PORTABLE QFRJ (North Tamborine),IDQ60910,Australia/Brisbane,+10:00,20230719065000,20230719165000,-27.9396,153.1914,13,-,-9999,-9999,-9999,-,3.5,9,5,14.8,8,-9999,-9999,-9999,-,0,0,0.2,20230719165000,20230719065000,20230719090000,20230718230000,470,64,-,-,-9999,-9999,-,-,-,-9999,7,4,metar_10
